"","BreedingDate","Temperature","Precipitation","FoodAbundance"
"1",6.09830847664771,1.15152474911269,1.22754425140823,-0.0753596006758424
"2",8.81015828691582,0.346260364975826,0.70064373315876,-0.925870120110496
"3",14.7964548226959,-1.50577385863413,-1.20461739374909,0.438478240143809
"4",6.83206449790365,1.25469173131913,1.06112029818992,-0.735483383893722
"5",16.1611527161197,-1.2241717040727,-1.1882143712192,-0.0968695400241539
"6",9.33039743602642,-0.136752424329428,-0.152531892469455,0.122213276004392
"7",11.1114869964623,-0.401372866609459,-0.532171071829904,-0.731541905025021
"8",5.14071825474757,0.798292327091507,0.77956499875039,-0.454291205174944
"9",8.7609405740143,1.18573060295305,0.971407598061511,-2.24575129217633
"10",16.1351308516306,-2.56015578625261,-2.49746677980625,0.934440207293729
"11",9.23425874154751,-0.199751599227452,-0.787134205753811,0.0370570692185113
"12",8.4719382034626,1.25092510681126,1.24280966928673,-0.530053948456452
"13",6.44808322061257,0.301781633934004,0.163516991042592,-0.772271659640007
"14",14.3647087352292,0.16619915785184,0.152859831549945,-0.284584838511756
"15",12.1106935967064,-0.205811934342819,-0.119938732200581,-0.443812590900025
"16",11.9676145308327,-1.10020395518062,-0.834767770972082,0.531286268987989
"17",11.9281912736327,-1.22112482439279,-1.00177644617342,1.67710925519939
"18",13.9308845532106,-1.79613960438821,-1.66908627671399,0.289319820786799
"19",8.17324757849595,-0.457517112358229,-0.339313379462866,-0.25239114780802
"20",7.4382131027405,1.41178889163103,1.35630305273056,-1.9446076945003
"21",7.2140006182733,0.427423494530455,0.71126972543667,0.00706863346695533
"22",6.52566801555679,0.685503396163292,0.619654422416033,0.711509157518836
"23",10.1407492455845,-0.176803417611344,-0.0831966239261623,-1.4722372455619
"24",9.1565174019574,-0.279772071388274,0.0110553912449456,-0.907908252027025
"25",13.054957899963,-0.936945295121786,-0.937634158671032,0.939062403902482
"26",5.35455250378932,1.61783999827021,1.53158376467705,-0.322276465087533
"27",11.5371156376005,-0.703623303601586,-0.677178513683606,-0.893786198522474
"28",14.0025351549734,-0.574047931655934,-0.348485235908848,0.773849482925123
"29",7.57049194328714,0.618326665240528,0.741351804993206,0.130030791801459
"30",17.1099746417682,-0.847279796112767,-1.16504424662347,0.0267786459475389
"31",10.7595663725573,0.593698958517402,0.868974650232894,-0.221680859375737
"32",7.00468028223347,1.28215828023961,1.05963556103911,-0.11896820685021
"33",10.4219327509293,-0.310194453471909,-0.373078528840558,1.13995862259841
"34",14.9258892115673,-1.89025888281527,-2.04309289022612,0.489903866972005
"35",12.7603771444819,0.136118231771741,0.0289106804425053,-0.167511544233871
"36",9.4066411063285,-0.471986861967059,-0.826639991451411,0.70445774688825
"37",8.0633093180739,1.46124510739201,1.45552501255487,-0.694645303063069
"38",6.48916667085444,0.380599749109559,0.507419026209696,-0.131043987597656
"39",6.7919532748646,0.969730379413024,1.40746609730032,1.15884972712038
"40",8.64321663319214,-0.632330842838396,-0.771297596210596,-0.828856739101197
"41",7.09201912610848,1.09956979923627,1.03703442680091,-0.0192732456184183
"42",5.61229310254055,1.68098605909775,1.20281037236489,0.407945017011744
"43",10.7382249481501,-0.238234368521741,-0.157968633370878,-0.433255050086911
"44",7.64415609773737,1.07455364319797,0.982249474304533,-0.383773144105646
"45",7.67343623989099,1.21332188282868,1.45493627036779,-0.208376467172864
"46",8.6991707695721,1.75991573257643,1.78436122395588,-0.841995957944726
"47",4.25357641019791,1.42651248034393,1.48694052204845,-0.589159677547433
"48",8.02601194229494,-0.379029392371715,-0.368634574943551,0.7558220217828
"49",13.1675054830143,-1.1869238454703,-1.50711716876795,0.779712067615075
"50",10.7320659709547,0.17797001974667,0.207417837639243,0.533351347907162
"51",10.6306146703083,0.579074515947441,0.169488236490849,-0.0856669634155269
"52",10.7397214630705,-0.99874816493721,-0.98537620297772,0.548027371303977
"53",3.07351034744534,1.62426491284513,1.78674086856232,-0.00634064258239009
"54",7.37855023049141,0.874026242803898,0.677901675329558,0.869514030261795
"55",6.90878852453521,0.295220293550135,0.31090938494732,-0.192154112856365
"56",8.57356992804268,0.090650949760359,0.184661538474786,0.0214968472574124
"57",9.98745462026199,-1.49171486958349,-1.66525024686283,-0.540297539503925
"58",9.3190906471452,0.432437460840601,0.330168314902817,1.24938783063661
"59",7.05691214928589,0.756122031021575,0.906095119668178,-0.460141271144139
"60",3.95591430137984,1.58597720256103,1.75521590015938,0.301163820546303
"61",7.02764264141315,0.0970830650631869,0.220402654588863,1.51673816517084
"62",11.2585463860283,-1.58123949216754,-1.5254451777569,1.42815683849959
"63",10.752363858212,0.0648243299486697,-0.0502402681088181,0.885069881158134
"64",9.83042492386901,0.491104528157896,0.163195489567956,0.206953946451861
"65",6.90580478869756,1.45008635718696,1.49164554892507,-1.55616998051208
"66",7.9370225157558,0.822519140491948,0.925616382136825,-0.0557701749860928
